2015-06-05 05:57:05,78,1,48418.0
2015-06-05 06:16:44,10118,2,1179.0
2015-06-05 06:22:50,176,2,366.0
2015-06-05 06:23:15,10076,1,25.0
2015-06-05 06:40:37,1028,3,1042.0
2015-06-05 06:42:56,1027,3,139.0
2015-06-05 06:46:41,10076,3,225.0
2015-06-05 06:47:27,10077,3,46.0
2015-06-05 06:48:27,1029,3,60.0
2015-06-05 07:03:15,176,2,888.0
2015-06-05 07:03:37,10076,1,22.0
2015-06-05 07:19:35,66,3,958.0
2015-06-05 07:51:16,10140,4,1901.0
2015-06-05 08:14:39,1077,2,1403.0
2015-06-05 12:15:18,1414,3,14439.0
2015-06-06 09:52:25,1016,4,77827.0
2015-06-06 09:55:24,1016,2,179.0
2015-06-06 10:08:01,10077,1,757.0
2015-06-06 10:08:45,10076,1,44.0
2015-06-06 10:09:11,10076,1,26.0
2015-06-06 10:45:23,236,3,2172.0
2015-06-06 10:49:02,1103,4,219.0
2015-06-06 10:58:36,1020,4,574.0
2015-06-06 11:01:18,166,4,162.0
2015-06-06 11:01:28,75,4,10.0
2015-06-06 11:08:16,10076,3,408.0
2015-06-06 11:09:26,10077,3,70.0
2015-06-06 12:33:45,10076,3,5059.0
2015-06-06 12:35:21,10077,3,96.0
2015-06-06 12:39:43,1040,3,262.0
2015-06-06 12:41:11,78,4,88.0
2015-06-06 15:37:45,1015,2,10594.0
2015-06-06 16:00:37,88,3,1372.0
2015-06-06 16:48:07,1015,4,2850.0
2015-06-06 17:16:51,79,4,1724.0
2015-06-06 17:17:44,1040,1,53.0
2015-06-06 17:27:14,10115,1,570.0
2015-06-06 17:28:27,10077,1,73.0
2015-06-06 17:44:14,239,4,947.0
2015-06-06 19:05:36,5,1,4882.0
2015-06-06 19:17:01,274,1,685.0
2015-06-06 20:09:28,274,3,3147.0
2015-06-06 20:20:44,10403,3,676.0
2015-06-06 20:26:58,73,2,374.0
2015-06-06 20:36:40,240,2,582.0
2015-06-06 20:38:51,73,4,131.0
2015-06-06 21:12:35,10140,2,2024.0
2015-06-06 21:28:15,66,3,940.0
2015-06-06 21:35:15,176,4,420.0
2015-06-06 21:43:02,1040,3,467.0
2015-06-06 22:24:23,1039,1,2481.0
2015-06-06 22:47:16,10140,2,1373.0
2015-06-06 22:54:16,1026,1,420.0
2015-06-06 23:03:59,10126,1,583.0
2015-06-06 23:17:15,10070,1,796.0
2015-06-06 23:24:55,10082,4,460.0
2015-06-06 23:26:28,10593,4,93.0
2015-06-06 23:27:31,10080,4,63.0
2015-06-06 23:30:24,10632,4,173.0
2015-06-06 23:31:22,10594,4,58.0
2015-06-06 23:32:23,10595,4,61.0
2015-06-06 23:33:15,10117,4,52.0
2015-06-06 23:34:33,10087,4,78.0
2015-06-06 23:40:03,10634,3,330.0
2015-06-06 23:40:23,10609,3,20.0
2015-06-06 23:46:05,72,4,342.0
2015-06-06 23:47:17,10608,4,72.0
2015-06-07 00:02:16,1182,3,899.0
2015-06-07 07:11:44,1015,2,25768.0
2015-06-07 07:17:30,67,4,346.0
2015-06-07 07:24:11,1103,4,401.0
2015-06-07 07:25:55,1103,2,104.0
2015-06-07 07:38:23,64,1,748.0
2015-06-07 07:50:25,1021,4,722.0
2015-06-07 07:51:31,68,3,66.0
2015-06-07 07:52:25,1021,2,54.0
2015-06-07 08:01:45,236,1,560.0
2015-06-07 08:02:41,254,1,56.0
2015-06-07 08:04:49,1025,4,128.0
2015-06-07 08:09:14,1030,1,265.0
2015-06-07 08:37:55,10085,2,1721.0
2015-06-07 08:39:13,10058,2,78.0
2015-06-07 08:40:43,75,2,90.0
2015-06-07 08:41:09,1019,2,26.0
2015-06-07 08:52:28,1019,4,679.0
2015-06-07 08:52:48,166,2,20.0
2015-06-07 08:53:03,75,4,15.0
2015-06-07 09:02:41,10076,3,578.0
2015-06-07 09:04:08,10077,3,87.0
2015-06-07 09:10:03,1040,3,355.0
2015-06-07 09:16:02,78,3,359.0
2015-06-07 11:08:05,10591,1,6723.0
2015-06-07 11:18:54,164,3,649.0
2015-06-07 11:25:30,10627,3,396.0
2015-06-07 11:32:35,1107,1,425.0
2015-06-07 12:26:02,1107,3,3207.0
2015-06-07 12:31:54,2,3,352.0
2015-06-07 12:37:58,1030,1,364.0
2015-06-07 12:39:39,10085,2,101.0
2015-06-07 13:07:36,1030,1,1677.0
2015-06-07 13:47:08,1031,4,2372.0
2015-06-07 13:48:39,10108,4,91.0
2015-06-07 14:13:49,240,2,1510.0
2015-06-07 14:30:59,10130,4,1030.0
2015-06-07 14:32:24,10088,4,85.0
2015-06-07 14:40:13,10615,2,469.0
2015-06-07 15:18:55,1033,1,2322.0
2015-06-07 16:03:53,74,3,2698.0
2015-06-07 16:05:37,240,2,104.0
2015-06-07 16:34:07,1016,2,1710.0
2015-06-07 16:48:08,79,4,841.0
2015-06-07 16:50:18,78,4,130.0
2015-06-07 17:26:44,78,1,2186.0
2015-06-07 17:30:13,10414,4,209.0
2015-06-07 17:43:04,10140,2,771.0
2015-06-07 17:51:06,10076,3,482.0
2015-06-07 18:06:13,10077,3,907.0
2015-06-07 18:25:51,10115,2,1178.0
2015-06-07 19:58:40,1025,2,5569.0
2015-06-07 20:40:14,1018,2,2494.0
2015-06-07 20:40:56,172,4,42.0
2015-06-07 20:44:43,10104,3,227.0
2015-06-07 20:45:56,59,2,73.0
2015-06-07 20:46:31,10122,3,35.0
2015-06-07 20:47:32,10568,3,61.0
2015-06-07 22:37:40,1015,4,6608.0
2015-06-08 06:56:58,78,1,29958.0
2015-06-08 07:45:44,232,2,2926.0
2015-06-08 08:24:47,10134,3,2343.0
2015-06-08 08:25:27,10134,3,40.0
2015-06-08 08:45:56,170,4,1229.0
2015-06-08 08:47:40,232,4,104.0
2015-06-08 11:29:37,1414,3,9717.0
2015-06-08 11:52:39,1414,1,1382.0
2015-06-08 11:53:36,1414,3,57.0
2015-06-08 11:53:36,1414,3,0.0
2015-06-08 13:12:33,1414,1,4737.0
2015-06-08 17:30:33,78,1,15480.0
2015-06-08 17:34:28,1077,1,235.0
2015-06-08 17:41:41,10118,4,433.0
